pair	IBD1_len	IBD2_len	R1	R2	Num_Segs	Total_len	target1	target2	real_kinship	kinship	kinship_considered_hs
[10-2_vs_15-1]	563.680171	0	1.0	0.0	129	563.680171	unrelated	unrelated		UN	UN
[10-2_vs_15-2]	577.185307	0	1.0	0.0	129	577.185307	unrelated	unrelated		UN	UN
[10-2_vs_16-1]	325.222434	0	1.0	0.0	82	325.222434	unrelated	unrelated		UN	UN
[10-2_vs_16-2]	323.73967	0	1.0	0.0	81	323.73967	unrelated	unrelated		UN	UN
[10-2_vs_17-1]	298.969427	0	1.0	0.0	90	298.969427	unrelated	unrelated		UN	UN
[10-2_vs_17-2]	289.966776	0	1.0	0.0	89	289.966776	unrelated	unrelated		UN	UN
[10-2_vs_18-1]	336.242707	0	1.0	0.0	91	336.242707	unrelated	unrelated		UN	UN
[10-2_vs_18-2]	343.081476	0	1.0	0.0	91	343.081476	unrelated	unrelated		UN	UN
[10-2_vs_19-1]	209.62032	0	1.0	0.0	51	209.62032	unrelated	unrelated		UN	UN
[10-2_vs_19-2]	207.868665	0	1.0	0.0	54	207.868665	unrelated	unrelated		UN	UN
[10-2_vs_20-1]	335.619158	0	1.0	0.0	81	335.619158	unrelated	unrelated		UN	UN
[10-2_vs_20-2]	328.038659	0	1.0	0.0	77	328.038659	unrelated	unrelated		UN	UN
[10-2_vs_21-1]	433.601788	0	1.0	0.0	70	433.601788	unrelated	unrelated		UN	UN
[10-2_vs_21-2]	433.484731	0	1.0	0.0	73	433.484731	unrelated	unrelated		UN	UN
[10-2_vs_22-1]	304.706237	0	1.0	0.0	78	304.706237	unrelated	unrelated		UN	UN
[10-2_vs_22-2]	321.503533	0	1.0	0.0	82	321.503533	unrelated	unrelated		UN	UN
[10-2_vs_22-593-2-saliva]	19.246415	0	1.0	0.0	7	19.246415	unrelated	unrelated		UN	UN
[10-2_vs_22-650-1-blood]	66.888723	0	1.0	0.0	18	66.888723	unrelated	unrelated		UN	UN
[10-2_vs_22-650-2-blood]	81.122107	0	1.0	0.0	23	81.122107	unrelated	unrelated		UN	UN
[10-2_vs_23-1]	363.584497	0	1.0	0.0	83	363.584497	unrelated	unrelated		UN	UN
[10-2_vs_23-2]	346.459212	0	1.0	0.0	83	346.459212	unrelated	unrelated		UN	UN
[10-2_vs_24-1]	312.822989	0	1.0	0.0	76	312.822989	unrelated	unrelated		UN	UN
[10-2_vs_24-2]	309.898955	0	1.0	0.0	73	309.898955	unrelated	unrelated		UN	UN
[10-2_vs_25-1]	424.825602	0	1.0	0.0	106	424.825602	unrelated	unrelated		UN	UN
[10-2_vs_25-2]	425.097666	0	1.0	0.0	106	425.097666	unrelated	unrelated		UN	UN
[10-2_vs_26-1]	212.14345	0	1.0	0.0	58	212.14345	unrelated	unrelated		UN	UN
[10-2_vs_27-1]	218.605011	0	1.0	0.0	52	218.605011	unrelated	unrelated		UN	UN
[10-2_vs_28-1]	218.188938	0	1.0	0.0	58	218.188938	unrelated	unrelated		UN	UN
[10-2_vs_29-1]	80.587526	0	1.0	0.0	25	80.587526	unrelated	unrelated		UN	UN
[10-2_vs_29-2]	88.707339	0	1.0	0.0	26	88.707339	unrelated	unrelated		UN	UN
[10-2_vs_30-1]	44.814757	0	1.0	0.0	22	44.814757	unrelated	unrelated		UN	UN
[10-2_vs_30-2]	47.373743	0	1.0	0.0	23	47.373743	unrelated	unrelated		UN	UN
[10-2_vs_31-1]	38.007811	0	1.0	0.0	17	38.007811	unrelated	unrelated		UN	UN
[10-2_vs_31-2]	41.256545	0	1.0	0.0	17	41.256545	unrelated	unrelated		UN	UN
[10-2_vs_32-2]	54.522085	0	1.0	0.0	18	54.522085	unrelated	unrelated		UN	UN
[10-2_vs_33-1]	78.62832399999999	0	1.0	0.0	21	78.62832399999999	unrelated	unrelated		UN	UN
[10-2_vs_33-2]	103.873391	0	1.0	0.0	31	103.873391	unrelated	unrelated		UN	UN
[10-2_vs_34-1]	32.983385	0	1.0	0.0	11	32.983385	unrelated	unrelated		UN	UN
[10-2_vs_34-2]	59.124932	0	1.0	0.0	21	59.124932	unrelated	unrelated		UN	UN
[10-2_vs_35-2]	47.407373	0	1.0	0.0	17	47.407373	unrelated	unrelated		UN	UN
[10-2_vs_36-1]	2.8943510000000003	0	1.0	0.0	2	2.8943510000000003	unrelated	unrelated		UN	UN
[10-2_vs_36-2]	63.320008	0	1.0	0.0	28	63.320008	unrelated	unrelated		UN	UN
[10-2_vs_37-1]	50.823406	0	1.0	0.0	13	50.823406	unrelated	unrelated		UN	UN
[10-2_vs_37-2]	89.872591	0	1.0	0.0	24	89.872591	unrelated	unrelated		UN	UN
[10-2_vs_38-1]	94.463813	0	1.0	0.0	24	94.463813	unrelated	unrelated		UN	UN
[10-2_vs_38-2]	81.25257500000001	0	1.0	0.0	20	81.25257500000001	unrelated	unrelated		UN	UN
[10-2_vs_39-2]	72.003416	0	1.0	0.0	32	72.003416	unrelated	unrelated		UN	UN
[10-2_vs_40-1]	58.72704	0	1.0	0.0	21	58.72704	unrelated	unrelated		UN	UN
[10-2_vs_41-1]	94.719457	0	1.0	0.0	27	94.719457	unrelated	unrelated		UN	UN
[10-2_vs_41-2]	96.569369	0	1.0	0.0	30	96.569369	unrelated	unrelated		UN	UN
[10-2_vs_42-1]	52.810913	0	1.0	0.0	23	52.810913	unrelated	unrelated		UN	UN
[10-2_vs_42-2]	48.779586	0	1.0	0.0	21	48.779586	unrelated	unrelated		UN	UN
[10-2_vs_43-1]	114.644401	0	1.0	0.0	29	114.644401	unrelated	unrelated		UN	UN
[10-2_vs_43-2]	106.864139	0	1.0	0.0	27	106.864139	unrelated	unrelated		UN	UN
[10-2_vs_44-1]	73.664833	0	1.0	0.0	32	73.664833	unrelated	unrelated		UN	UN
[10-2_vs_44-2]	72.806483	0	1.0	0.0	32	72.806483	unrelated	unrelated		UN	UN
[10-2_vs_45-1]	101.326584	0	1.0	0.0	27	101.326584	unrelated	unrelated		UN	UN
[10-2_vs_46-1]	52.962011	0	1.0	0.0	16	52.962011	unrelated	unrelated		UN	UN
[10-2_vs_46-2]	77.08236600000001	0	1.0	0.0	25	77.08236600000001	unrelated	unrelated		UN	UN
[10-2_vs_47-1]	70.449964	0	1.0	0.0	29	70.449964	unrelated	unrelated		UN	UN
[10-2_vs_47-2]	68.550078	0	1.0	0.0	28	68.550078	unrelated	unrelated		UN	UN
[10-2_vs_48-1]	91.980663	0	1.0	0.0	26	91.980663	unrelated	unrelated		UN	UN
[10-2_vs_48-2]	79.483367	0	1.0	0.0	20	79.483367	unrelated	unrelated		UN	UN
[10-2_vs_49-1]	65.602724	0	1.0	0.0	28	65.602724	unrelated	unrelated		UN	UN
[10-2_vs_49-2]	50.018314	0	1.0	0.0	21	50.018314	unrelated	unrelated		UN	UN
[11-2_vs_12-1]	284.316467	0	1.0	0.0	75	284.316467	unrelated	unrelated		UN	UN
[11-2_vs_12-2]	287.733719	0	1.0	0.0	73	287.733719	unrelated	unrelated		UN	UN
[11-2_vs_13-1]	197.240945	0	1.0	0.0	54	197.240945	unrelated	unrelated		UN	UN
[11-2_vs_13-2]	200.137555	0	1.0	0.0	57	200.137555	unrelated	unrelated		UN	UN
[11-2_vs_14-1]	203.761579	0	1.0	0.0	61	203.761579	unrelated	unrelated		UN	UN
[11-2_vs_14-2]	206.756171	0	1.0	0.0	64	206.756171	unrelated	unrelated		UN	UN
[11-2_vs_15-1]	717.971269	0	1.0	0.0	141	717.971269	unrelated	unrelated		UN	UN
[11-2_vs_15-2]	718.936712	0	1.0	0.0	141	718.936712	unrelated	unrelated		UN	UN
[11-2_vs_16-1]	320.094911	0	1.0	0.0	72	320.094911	unrelated	unrelated		UN	UN
[11-2_vs_16-2]	318.070208	0	1.0	0.0	71	318.070208	unrelated	unrelated		UN	UN
[11-2_vs_17-1]	358.92901	0	1.0	0.0	95	358.92901	unrelated	unrelated		UN	UN
[11-2_vs_17-2]	356.127557	0	1.0	0.0	94	356.127557	unrelated	unrelated		UN	UN
[11-2_vs_18-1]	363.888807	0	1.0	0.0	94	363.888807	unrelated	unrelated		UN	UN
[11-2_vs_18-2]	378.704747	0	1.0	0.0	98	378.704747	unrelated	unrelated		UN	UN
[11-2_vs_19-1]	262.355396	0	1.0	0.0	79	262.355396	unrelated	unrelated		UN	UN
[11-2_vs_19-2]	263.80888600000003	0	1.0	0.0	80	263.80888600000003	unrelated	unrelated		UN	UN
[11-2_vs_20-1]	354.124383	0	1.0	0.0	75	354.124383	unrelated	unrelated		UN	UN
[11-2_vs_20-2]	359.622229	0	1.0	0.0	75	359.622229	unrelated	unrelated		UN	UN
[11-2_vs_21-1]	313.54589	0	1.0	0.0	80	313.54589	unrelated	unrelated		UN	UN
[11-2_vs_21-2]	315.176599	0	1.0	0.0	78	315.176599	unrelated	unrelated		UN	UN
[11-2_vs_22-1]	307.11383	0	1.0	0.0	80	307.11383	unrelated	unrelated		UN	UN
[11-2_vs_22-2]	310.532958	0	1.0	0.0	78	310.532958	unrelated	unrelated		UN	UN
[11-2_vs_22-593-1-saliva]	3.25787	0	1.0	0.0	2	3.25787	unrelated	unrelated		UN	UN
[11-2_vs_22-593-2-saliva]	15.975616	0	1.0	0.0	7	15.975616	unrelated	unrelated		UN	UN
[11-2_vs_22-650-1-blood]	54.507784	0	1.0	0.0	21	54.507784	unrelated	unrelated		UN	UN
[11-2_vs_22-650-2-blood]	60.085328	0	1.0	0.0	23	60.085328	unrelated	unrelated		UN	UN
[11-2_vs_23-1]	398.029918	0	1.0	0.0	90	398.029918	unrelated	unrelated		UN	UN
[11-2_vs_23-2]	390.477672	0	1.0	0.0	92	390.477672	unrelated	unrelated		UN	UN
[11-2_vs_24-1]	368.684463	0	1.0	0.0	78	368.684463	unrelated	unrelated		UN	UN
[11-2_vs_24-2]	372.214902	0	1.0	0.0	75	372.214902	unrelated	unrelated		UN	UN
[11-2_vs_25-1]	450.68363	0	1.0	0.0	103	450.68363	unrelated	unrelated		UN	UN
[11-2_vs_25-2]	444.862774	0	1.0	0.0	105	444.862774	unrelated	unrelated		UN	UN
[11-2_vs_26-1]	224.262912	0	1.0	0.0	71	224.262912	unrelated	unrelated		UN	UN
[11-2_vs_27-1]	197.641232	0	1.0	0.0	59	197.641232	unrelated	unrelated		UN	UN
[11-2_vs_28-1]	230.880688	0	1.0	0.0	67	230.880688	unrelated	unrelated		UN	UN
[11-2_vs_29-1]	52.394675	0	1.0	0.0	19	52.394675	unrelated	unrelated		UN	UN
[11-2_vs_29-2]	59.863541	0	1.0	0.0	21	59.863541	unrelated	unrelated		UN	UN
[11-2_vs_30-1]	60.913818	0	1.0	0.0	23	60.913818	unrelated	unrelated		UN	UN
[11-2_vs_30-2]	88.916522	0	1.0	0.0	24	88.916522	unrelated	unrelated		UN	UN
[11-2_vs_31-1]	44.397367	0	1.0	0.0	21	44.397367	unrelated	unrelated		UN	UN
[11-2_vs_31-2]	54.256903	0	1.0	0.0	26	54.256903	unrelated	unrelated		UN	UN
[11-2_vs_32-2]	54.109053	0	1.0	0.0	18	54.109053	unrelated	unrelated		UN	UN
[11-2_vs_33-1]	88.3976	0	1.0	0.0	26	88.3976	unrelated	unrelated		UN	UN
[11-2_vs_33-2]	83.537972	0	1.0	0.0	27	83.537972	unrelated	unrelated		UN	UN
[11-2_vs_34-1]	46.059615	0	1.0	0.0	11	46.059615	unrelated	unrelated		UN	UN
[11-2_vs_34-2]	73.795131	0	1.0	0.0	24	73.795131	unrelated	unrelated		UN	UN
[11-2_vs_35-2]	55.350138	0	1.0	0.0	19	55.350138	unrelated	unrelated		UN	UN
[11-2_vs_36-1]	1.876942	0	1.0	0.0	1	1.876942	unrelated	unrelated		UN	UN
[11-2_vs_36-2]	82.776404	0	1.0	0.0	35	82.776404	unrelated	unrelated		UN	UN
[11-2_vs_37-1]	9.988454	0	1.0	0.0	5	9.988454	unrelated	unrelated		UN	UN
[11-2_vs_37-2]	58.511757	0	1.0	0.0	29	58.511757	unrelated	unrelated		UN	UN
[11-2_vs_38-1]	125.058519	0	1.0	0.0	31	125.058519	unrelated	unrelated		UN	UN
[11-2_vs_38-2]	107.113457	0	1.0	0.0	28	107.113457	unrelated	unrelated		UN	UN
[11-2_vs_39-2]	63.958531	0	1.0	0.0	28	63.958531	unrelated	unrelated		UN	UN
[11-2_vs_40-1]	48.620914	0	1.0	0.0	21	48.620914	unrelated	unrelated		UN	UN
[11-2_vs_41-1]	65.224348	0	1.0	0.0	28	65.224348	unrelated	unrelated		UN	UN
[11-2_vs_41-2]	64.254375	0	1.0	0.0	29	64.254375	unrelated	unrelated		UN	UN
[11-2_vs_42-1]	62.147493	0	1.0	0.0	27	62.147493	unrelated	unrelated		UN	UN
[11-2_vs_42-2]	55.591993	0	1.0	0.0	25	55.591993	unrelated	unrelated		UN	UN
[11-2_vs_43-1]	84.120954	0	1.0	0.0	27	84.120954	unrelated	unrelated		UN	UN
[11-2_vs_43-2]	85.795633	0	1.0	0.0	24	85.795633	unrelated	unrelated		UN	UN
[11-2_vs_44-1]	80.13561	0	1.0	0.0	32	80.13561	unrelated	unrelated		UN	UN
[11-2_vs_44-2]	76.404337	0	1.0	0.0	33	76.404337	unrelated	unrelated		UN	UN
[11-2_vs_45-1]	97.921069	0	1.0	0.0	26	97.921069	unrelated	unrelated		UN	UN
[11-2_vs_46-1]	64.120999	0	1.0	0.0	14	64.120999	unrelated	unrelated		UN	UN
[11-2_vs_46-2]	121.132086	0	1.0	0.0	40	121.132086	unrelated	unrelated		UN	UN
[11-2_vs_47-1]	84.424608	0	1.0	0.0	30	84.424608	unrelated	unrelated		UN	UN
[11-2_vs_47-2]	84.657341	0	1.0	0.0	31	84.657341	unrelated	unrelated		UN	UN
[11-2_vs_48-1]	125.668135	0	1.0	0.0	37	125.668135	unrelated	unrelated		UN	UN
[11-2_vs_48-2]	115.140246	0	1.0	0.0	31	115.140246	unrelated	unrelated		UN	UN
[11-2_vs_49-1]	50.078567	0	1.0	0.0	23	50.078567	unrelated	unrelated		UN	UN
[11-2_vs_49-2]	45.233921	0	1.0	0.0	23	45.233921	unrelated	unrelated		UN	UN
[12-1_vs_12-2]	3127.459212	0	1.0	0.0	25	3127.459212	unrelated	unrelated		UN	UN
[12-1_vs_13-1]	1708.336969	0	1.0	0.0	248	1708.336969	50.0	FS	C-1(FS)	2	2
[12-1_vs_13-2]	1720.576388	0	1.0	0.0	252	1720.576388	unrelated	unrelated		UN	UN
[12-1_vs_14-1]	398.21307	0	1.0	0.0	114	398.21307	12.5	F-C	C-3a(FC)	4	4
[12-1_vs_14-2]	409.481945	0	1.0	0.0	112	409.481945	unrelated	unrelated		UN	UN
[12-1_vs_15-1]	217.399928	0	1.0	0.0	59	217.399928	12.5	F-C_HS	C-3a(FC)_HS	UN	4
[12-1_vs_15-2]	222.294744	0	1.0	0.0	59	222.294744	unrelated	unrelated		UN	UN
[12-1_vs_16-1]	99.978642	0	1.0	0.0	36	99.978642	6.25	FCOR	C-4a(FCOR)	4	4
[12-1_vs_16-2]	91.528367	0	1.0	0.0	33	91.528367	unrelated	unrelated		UN	UN
[12-1_vs_17-1]	133.446126	0	1.0	0.0	40	133.446126	6.25	FCOR_HS	C-4a(FCOR)_HS	UN	4
[12-1_vs_17-2]	131.60161	0	1.0	0.0	39	131.60161	unrelated	unrelated		UN	UN
[12-1_vs_18-1]	104.137564	0	1.0	0.0	37	104.137564	6.25	FCOR_HS	C-4a(FCOR)_HS	UN	4
[12-1_vs_18-2]	103.490262	0	1.0	0.0	36	103.490262	unrelated	unrelated		UN	UN
[12-1_vs_19-1]	155.049416	0	1.0	0.0	37	155.049416	6.25	FCOR	C-4a(FCOR)	4	4
[12-1_vs_19-2]	157.15803	0	1.0	0.0	41	157.15803	unrelated	unrelated		UN	UN
[12-1_vs_20-1]	180.787315	0	1.0	0.0	59	180.787315	6.25	FCOR	C-4a(FCOR)	4	4
[12-1_vs_20-2]	183.833528	0	1.0	0.0	61	183.833528	unrelated	unrelated		UN	UN
[12-1_vs_21-1]	202.180576	0	1.0	0.0	54	202.180576	6.25	FCOR	C-4a(FCOR)	4	4
[12-1_vs_21-2]	221.297827	0	1.0	0.0	58	221.297827	unrelated	unrelated		UN	UN
[12-1_vs_22-1]	180.244978	0	1.0	0.0	48	180.244978	6.25	FCOR	C-4a(FCOR)	4	4
[12-1_vs_22-2]	183.584489	0	1.0	0.0	47	183.584489	unrelated	unrelated		UN	UN
[12-1_vs_22-593-1-saliva]	3.936638	0	1.0	0.0	2	3.936638	unrelated	unrelated		UN	UN
[12-1_vs_22-593-2-saliva]	6.834503	0	1.0	0.0	4	6.834503	unrelated	unrelated		UN	UN
[12-1_vs_22-650-1-blood]	78.270741	0	1.0	0.0	26	78.270741	unrelated	unrelated		UN	UN
[12-1_vs_22-650-2-blood]	77.664629	0	1.0	0.0	20	77.664629	unrelated	unrelated		UN	UN
[12-1_vs_23-1]	94.112264	0	1.0	0.0	32	94.112264	6.25	FCOR	C-4a(FCOR)	4	4
[12-1_vs_23-2]	105.401699	0	1.0	0.0	33	105.401699	unrelated	unrelated		UN	UN
[12-1_vs_24-1]	153.802068	0	1.0	0.0	42	153.802068	6.25	FCOR	C-4a(FCOR)	4	4
[12-1_vs_24-2]	152.202942	0	1.0	0.0	42	152.202942	unrelated	unrelated		UN	UN
[12-1_vs_25-1]	145.964432	0	1.0	0.0	45	145.964432	6.25	FCOR	C-4a(FCOR)	4	4
[12-1_vs_25-2]	150.17344	0	1.0	0.0	46	150.17344	unrelated	unrelated		UN	UN
[12-1_vs_26-1]	133.673993	0	1.0	0.0	39	133.673993	3.125	FCTR		4	4
[12-1_vs_27-1]	127.017352	0	1.0	0.0	33	127.017352	3.125	FCTR		4	4
[12-1_vs_28-1]	128.595098	0	1.0	0.0	39	128.595098	3.125	FCTR		4	4
[12-1_vs_29-1]	71.991514	0	1.0	0.0	28	71.991514	0.0	UL	UN	UN	UN
[12-1_vs_29-2]	67.693975	0	1.0	0.0	27	67.693975	unrelated	unrelated		UN	UN
[12-1_vs_30-1]	45.476739	0	1.0	0.0	22	45.476739	0.0	UL	UN	UN	UN
[12-1_vs_30-2]	45.199025	0	1.0	0.0	22	45.199025	unrelated	unrelated		UN	UN
[12-1_vs_31-1]	59.7886	0	1.0	0.0	25	59.7886	unrelated	unrelated	UN	UN	UN
[12-1_vs_31-2]	51.554503	0	1.0	0.0	24	51.554503	unrelated	unrelated		UN	UN
[12-1_vs_32-2]	59.869765	0	1.0	0.0	26	59.869765	unrelated	unrelated		UN	UN
[12-1_vs_33-1]	37.182273	0	1.0	0.0	18	37.182273	unrelated	unrelated	UN	UN	UN
[12-1_vs_33-2]	43.787558	0	1.0	0.0	22	43.787558	unrelated	unrelated		UN	UN
[12-1_vs_34-1]	37.69077	0	1.0	0.0	14	37.69077	unrelated	unrelated	UN	UN	UN
[12-1_vs_34-2]	88.440657	0	1.0	0.0	30	88.440657	unrelated	unrelated		UN	UN
[12-1_vs_35-2]	35.682506000000004	0	1.0	0.0	14	35.682506000000004	unrelated	unrelated		UN	UN
[12-1_vs_36-2]	63.432082	0	1.0	0.0	25	63.432082	unrelated	unrelated		UN	UN
[12-1_vs_37-1]	14.502655	0	1.0	0.0	4	14.502655	unrelated	unrelated	UN	UN	UN
[12-1_vs_37-2]	46.016234	0	1.0	0.0	22	46.016234	unrelated	unrelated		UN	UN
[12-1_vs_38-1]	62.687525	0	1.0	0.0	30	62.687525	unrelated	unrelated	UN	UN	UN
[12-1_vs_38-2]	56.967949	0	1.0	0.0	26	56.967949	unrelated	unrelated		UN	UN
[12-1_vs_39-2]	46.302155	0	1.0	0.0	21	46.302155	unrelated	unrelated		UN	UN
[12-1_vs_40-1]	34.487615	0	1.0	0.0	16	34.487615	unrelated	unrelated		UN	UN
[12-1_vs_41-1]	83.302724	0	1.0	0.0	24	83.302724	unrelated	unrelated	UN	UN	UN
[12-1_vs_41-2]	78.374564	0	1.0	0.0	23	78.374564	unrelated	unrelated		UN	UN
[12-1_vs_42-1]	52.300374	0	1.0	0.0	24	52.300374	unrelated	unrelated	UN	UN	UN
[12-1_vs_42-2]	31.407328	0	1.0	0.0	17	31.407328	unrelated	unrelated		UN	UN
[12-1_vs_43-1]	71.969146	0	1.0	0.0	20	71.969146	unrelated	unrelated	UN	UN	UN
[12-1_vs_43-2]	99.419645	0	1.0	0.0	19	99.419645	unrelated	unrelated		UN	UN
[12-1_vs_44-1]	54.303588	0	1.0	0.0	24	54.303588	unrelated	unrelated	UN	UN	UN
[12-1_vs_44-2]	56.61887	0	1.0	0.0	25	56.61887	unrelated	unrelated		UN	UN
[12-1_vs_45-1]	57.058796	0	1.0	0.0	21	57.058796	unrelated	unrelated		UN	UN
[12-1_vs_46-1]	33.052245	0	1.0	0.0	12	33.052245	unrelated	unrelated	UN	UN	UN
[12-1_vs_46-2]	63.985658	0	1.0	0.0	23	63.985658	unrelated	unrelated		UN	UN
[12-1_vs_47-1]	65.784672	0	1.0	0.0	27	65.784672	unrelated	unrelated	UN	UN	UN
[12-1_vs_47-2]	73.182411	0	1.0	0.0	31	73.182411	unrelated	unrelated		UN	UN
[12-1_vs_48-1]	51.300042	0	1.0	0.0	19	51.300042	unrelated	unrelated	UN	UN	UN
[12-1_vs_48-2]	35.881252	0	1.0	0.0	16	35.881252	unrelated	unrelated		UN	UN
[12-1_vs_49-1]	54.027226	0	1.0	0.0	25	54.027226	unrelated	unrelated	UN	UN	UN
[12-1_vs_49-2]	39.656856	0	1.0	0.0	15	39.656856	unrelated	unrelated		UN	UN
[12-2_vs_13-1]	1704.577424	0	1.0	0.0	257	1704.577424	unrelated	unrelated		UN	UN
[12-2_vs_13-2]	1718.713958	0	1.0	0.0	255	1718.713958	unrelated	unrelated		UN	UN
[12-2_vs_14-1]	400.333886	0	1.0	0.0	113	400.333886	unrelated	unrelated		UN	UN
[12-2_vs_14-2]	409.348741	0	1.0	0.0	110	409.348741	unrelated	unrelated		UN	UN
[12-2_vs_15-1]	227.99078	0	1.0	0.0	62	227.99078	unrelated	unrelated		UN	UN
[12-2_vs_15-2]	235.57293	0	1.0	0.0	64	235.57293	unrelated	unrelated		UN	UN
[12-2_vs_16-1]	100.439244	0	1.0	0.0	37	100.439244	unrelated	unrelated		UN	UN
[12-2_vs_16-2]	92.265849	0	1.0	0.0	34	92.265849	unrelated	unrelated		UN	UN
[12-2_vs_17-1]	134.357628	0	1.0	0.0	39	134.357628	unrelated	unrelated		UN	UN
[12-2_vs_17-2]	134.318691	0	1.0	0.0	40	134.318691	unrelated	unrelated		UN	UN
[12-2_vs_18-1]	110.72401	0	1.0	0.0	38	110.72401	unrelated	unrelated		UN	UN
[12-2_vs_18-2]	113.380286	0	1.0	0.0	39	113.380286	unrelated	unrelated		UN	UN
[12-2_vs_19-1]	151.11580800000002	0	1.0	0.0	37	151.11580800000002	unrelated	unrelated		UN	UN
[12-2_vs_19-2]	155.340004	0	1.0	0.0	40	155.340004	unrelated	unrelated		UN	UN
[12-2_vs_20-1]	178.295385	0	1.0	0.0	59	178.295385	unrelated	unrelated		UN	UN
[12-2_vs_20-2]	187.377857	0	1.0	0.0	62	187.377857	unrelated	unrelated		UN	UN
[12-2_vs_21-1]	191.277142	0	1.0	0.0	51	191.277142	unrelated	unrelated		UN	UN
[12-2_vs_21-2]	216.452578	0	1.0	0.0	56	216.452578	unrelated	unrelated		UN	UN
[12-2_vs_22-1]	177.989358	0	1.0	0.0	43	177.989358	unrelated	unrelated		UN	UN
[12-2_vs_22-2]	178.039272	0	1.0	0.0	43	178.039272	unrelated	unrelated		UN	UN
[12-2_vs_22-593-1-saliva]	4.635582	0	1.0	0.0	2	4.635582	unrelated	unrelated		UN	UN
[12-2_vs_22-593-2-saliva]	4.907703	0	1.0	0.0	3	4.907703	unrelated	unrelated		UN	UN
[12-2_vs_22-650-1-blood]	72.379613	0	1.0	0.0	23	72.379613	unrelated	unrelated		UN	UN
[12-2_vs_22-650-2-blood]	73.67303799999999	0	1.0	0.0	19	73.67303799999999	unrelated	unrelated		UN	UN
[12-2_vs_23-1]	98.83292	0	1.0	0.0	31	98.83292	unrelated	unrelated		UN	UN
[12-2_vs_23-2]	105.194984	0	1.0	0.0	33	105.194984	unrelated	unrelated		UN	UN
[12-2_vs_24-1]	152.421542	0	1.0	0.0	41	152.421542	unrelated	unrelated		UN	UN
[12-2_vs_24-2]	154.67611	0	1.0	0.0	40	154.67611	unrelated	unrelated		UN	UN
[12-2_vs_25-1]	153.290984	0	1.0	0.0	48	153.290984	unrelated	unrelated		UN	UN
[12-2_vs_25-2]	152.100711	0	1.0	0.0	48	152.100711	unrelated	unrelated		UN	UN
[12-2_vs_26-1]	132.46599700000002	0	1.0	0.0	36	132.46599700000002	unrelated	unrelated		UN	UN
[12-2_vs_27-1]	128.222083	0	1.0	0.0	34	128.222083	unrelated	unrelated		UN	UN
[12-2_vs_28-1]	133.92506	0	1.0	0.0	42	133.92506	unrelated	unrelated		UN	UN
[12-2_vs_29-1]	77.422137	0	1.0	0.0	29	77.422137	unrelated	unrelated		UN	UN
[12-2_vs_29-2]	71.042324	0	1.0	0.0	28	71.042324	unrelated	unrelated		UN	UN
[12-2_vs_30-1]	48.468198	0	1.0	0.0	24	48.468198	unrelated	unrelated		UN	UN
[12-2_vs_30-2]	49.970475	0	1.0	0.0	24	49.970475	unrelated	unrelated		UN	UN
[12-2_vs_31-1]	58.032321	0	1.0	0.0	24	58.032321	unrelated	unrelated		UN	UN
[12-2_vs_31-2]	54.911872	0	1.0	0.0	25	54.911872	unrelated	unrelated		UN	UN
[12-2_vs_32-2]	53.992061	0	1.0	0.0	22	53.992061	unrelated	unrelated		UN	UN
[12-2_vs_33-1]	33.238685000000004	0	1.0	0.0	17	33.238685000000004	unrelated	unrelated		UN	UN
[12-2_vs_33-2]	41.83176	0	1.0	0.0	21	41.83176	unrelated	unrelated		UN	UN
[12-2_vs_34-1]	34.215439	0	1.0	0.0	12	34.215439	unrelated	unrelated		UN	UN
[12-2_vs_34-2]	84.163279	0	1.0	0.0	28	84.163279	unrelated	unrelated		UN	UN
[12-2_vs_35-2]	33.830483	0	1.0	0.0	13	33.830483	unrelated	unrelated		UN	UN
[12-2_vs_36-1]	2.144851	0	1.0	0.0	2	2.144851	unrelated	unrelated		UN	UN
[12-2_vs_36-2]	48.627106	0	1.0	0.0	19	48.627106	unrelated	unrelated		UN	UN
[12-2_vs_37-1]	16.139816	0	1.0	0.0	5	16.139816	unrelated	unrelated		UN	UN
[12-2_vs_37-2]	46.224414	0	1.0	0.0	22	46.224414	unrelated	unrelated		UN	UN
[12-2_vs_38-1]	54.83947	0	1.0	0.0	26	54.83947	unrelated	unrelated		UN	UN
[12-2_vs_38-2]	49.14814	0	1.0	0.0	23	49.14814	unrelated	unrelated		UN	UN
[12-2_vs_39-2]	36.314775	0	1.0	0.0	17	36.314775	unrelated	unrelated		UN	UN
[12-2_vs_40-1]	34.606988	0	1.0	0.0	17	34.606988	unrelated	unrelated		UN	UN
[12-2_vs_41-1]	78.064952	0	1.0	0.0	22	78.064952	unrelated	unrelated		UN	UN
[12-2_vs_41-2]	77.745772	0	1.0	0.0	23	77.745772	unrelated	unrelated		UN	UN
[12-2_vs_42-1]	55.366537	0	1.0	0.0	25	55.366537	unrelated	unrelated		UN	UN
[12-2_vs_42-2]	33.785478	0	1.0	0.0	18	33.785478	unrelated	unrelated		UN	UN
[12-2_vs_43-1]	69.211839	0	1.0	0.0	19	69.211839	unrelated	unrelated		UN	UN
[12-2_vs_43-2]	68.520339	0	1.0	0.0	15	68.520339	unrelated	unrelated		UN	UN
[12-2_vs_44-1]	54.822738	0	1.0	0.0	24	54.822738	unrelated	unrelated		UN	UN
